image,name of stamp,price,day,month,year,class
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\100%20years%20of%20mahatma%20gandhi%27s%20re0001.JPG,100 Years of Mahatma Gandhi's Return,25,8,1,2015,711
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\100%20years%20of%20mahatma%20gandhi%27s%20re%20(2).JPG,100 Years of Mahatma Gandhi's Return,5,8,1,2015,712
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Baba-Amte.jpg,Baba Amte,5,30,12,2014,713
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\stamp%20Kuka%20Movement.JPG,Kuka Movement,5,24,12,2014,714
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\kendriya%20vidyalaya.jpg,Kendriya Vidyalaya Sangathan,5,15,12,2014,715
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\swami%20ekrasanand.jpg,Swami Ekrasanand Saraswati,5,4,12,2014,716
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Sagol%20Kangjei.jpg,Sagol Kangjei,5,29,11,2014,717
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\India%20Slovenia%20Joint%20Issue.jpg,India Slovenia Joint Issue,5,28,11,2014,718
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\India%20Slovenia%20Joint%20Issue0001.jpg,India Slovenia Joint Issue,25,28,11,2014,719
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\UTI%20stamp.jpg,UTI stamp,5,12,11,2014,720
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\LiverTransplantationStamp.jpg,Liver Transplantation,5,4,11,2014,721
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Anagarika%20Dharmapala%20Stamp.jpg,Anagarika Dharmapala,5,25,10,2014,722
https://postagestamps.gov.in/Imagebind.ashx?path=Images\Indian%20Musicians%20Stamps0009.JPG,Indian Musician,5,3,9,2014,723
https://postagestamps.gov.in/Imagebind.ashx?path=Images\Indian%20Musicians%20Stamps0008.JPG,Indian Musician,25,3,9,2014,724
https://postagestamps.gov.in/Imagebind.ashx?path=Images\Indian%20Musicians%20Stamps0007.JPG,Indian Musician,5,3,9,2014,725
https://postagestamps.gov.in/Imagebind.ashx?path=Images\Indian%20Musicians%20Stamps0006.JPG,Indian Musician,5,3,9,2014,726
https://postagestamps.gov.in/Imagebind.ashx?path=Images\Indian%20Musicians%20Stamps0004.JPG,Indian Musician,5,3,9,2014,727
https://postagestamps.gov.in/Imagebind.ashx?path=Images\Indian%20Musicians%20Stamps0003.JPG,Indian Musician,5,3,9,2014,728
https://postagestamps.gov.in/Imagebind.ashx?path=Images\Indian%20Musicians%20Stamps0002.JPG,Indian Musician,25,3,9,2014,729
https://postagestamps.gov.in/Imagebind.ashx?path=Images\Indian%20Musicians%20Stamps0001.JPG,Indian Musician,5,3,9,2014,730
https://postagestamps.gov.in/Imagebind.ashx?path=Images\Gaiety%20Theatre.JPG,Gaiety Theatre,5,20,8,2014,731
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\12_06_2014_4.jpg,2014 FIFA World Cup,25,12,6,2014,732
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\12_06_2014_3.jpg,2014 FIFA World Cup,5,12,6,2014,733
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\12_06_2014_2.jpg,2014 FIFA World Cup,5,12,6,2014,734
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\12_06_2014_1.jpg,2014 FIFA World Cup,25,12,6,2014,735
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\drukpa_09062014_pub.jpg,Drukpa Lineage of Buddhism,5,14,5,2014,736
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\Stamp_GB%20Pant_pub_upload.jpg,GB Pant,5,30,4,2014,737
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\Stamp_Chattampiswamikal_pub_upload.jpg,Chattampiswamikal,5,30,4,2014,738
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\Stamp_National%20Council%20of%20Churches%20in%20India_pub_upload.jpg,National Council of Churches In India,5,25,4,2014,739
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\stamp_pub_mohanti_05032014.jpg,Hasrat Mohani,5,25,2,2014,740
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\CVC_Stamp_13022014.jpg,Central Vigilance Commission,5,11,2,2014,741
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\jag_up_load_19022014_2_5.jpg,Jagjit Singh,5,8,2,2014,742
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\jag_up_load_19022014_1_20.jpg,Jagjit Singh,20,8,2,2014,743
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\imk_up_load_19022014_3_20.jpg,"Indian Museum, Kolkata",20,2,2,2014,744
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\imk_up_load_19022014_2_5.jpg,"Indian Museum, Kolkata",5,2,2,2014,745
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\imk_up_load_19022014_1_20.jpg,"Indian Museum, Kolkata",20,2,2,2014,746
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\Crystallography_13022014.jpg,International Year of Crystallography,20,30,1,2014,747
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\fci_29012014_pub_upload.jpg,Food Corporation of India,5,14,1,2014,748
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\gulabsinghlodhi_23_12_2013.jpg,Gulab Singh Lodhi,5,23,12,2013,749
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\babubanarsi_22_01_14_pub_upload.png,Babu Banarsi Das,5,31,12,2013,750
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\27-12-2013.jpg,Eklavya,5,27,12,2013,751
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\10-12-2013.jpg,Indian Institute of Foreign Trade,5,10,12,2013,752
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\05-12-2013.jpg,The Visit of Emperor and Empress of Japan,20,5,12,2013,753
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\04-12-2013.jpg,INS Vikramaditya,5,4,12,2013,754
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\01-12-2013.jpg,50 Years of Nagaland,5,1,12,2013,755
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\17-12-2013.jpg,Beant Singh,5,17,12,2013,756
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\26-11-2013_2.JPG,"Railway Workshop, Kanchrapara",5,26,11,2013,757
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\26-11-2013_1.JPG,"Railway Workshop, Jamalpur",20,26,11,2013,758
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\23-11-2013_2.JPG,Intelligence Bureau,5,23,11,2013,759
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\23-11-2013_1.JPG,Sathya Sai Baba,5,23,11,2013,760
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\14-11-2013_3.JPG,Sachin Tendulkar: 200th Test Match,20,14,11,2013,761
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\14-11-2013_2.JPG,Sachin Tendulkar: 200th Test Match,20,14,11,2013,762
https://postagestamps.gov.in/Imagebind.ashx?path=D:\websites\postagestampsnew\images\Stamps2013\14-11-2013_1.JPG,Children's Day,5,14,11,2013,763
https://postagestamps.gov.in/images/Stamps2011/27-12-2011.jpg,MADAN MOHAN MALAVIYA,5,27,12,2011,764
https://postagestamps.gov.in/images/Stamps2011/26-12-2011.jpg,SRINIVASA RAMANUJAN,5,26,12,2011,765
https://postagestamps.gov.in/images/Stamps2011/23-12-2011.jpg,"KGMC/CSMMU, LUCKNOW, ACADEMIC CENTENARY YEAR",5,23,12,2011,766
https://postagestamps.gov.in/images/Stamps2011/20-12-2011-2.jpg,ARCHAEOLOGICAL SURVEY OF INDIA,5,20,12,2011,767
https://postagestamps.gov.in/images/Stamps2011/20-12-2011-1.jpg,ARCHAEOLOGICAL SURVEY OF INDIA,20,20,12,2011,768
https://postagestamps.gov.in/images/Stamps2011/19-12-2011-5.jpg,"PRESIDENT'S FLEET REVIEW, MUMBAI",5,19,12,2011,769
https://postagestamps.gov.in/images/Stamps2011/19-12-2011-4.jpg,"PRESIDENT'S FLEET REVIEW, MUMBAI",5,19,12,2011,770
https://postagestamps.gov.in/images/Stamps2011/19-12-2011-3.jpg,"PRESIDENT'S FLEET REVIEW, MUMBAI",5,19,12,2011,771
https://postagestamps.gov.in/images/Stamps2011/19-12-2011-2.jpg,"PRESIDENT'S FLEET REVIEW, MUMBAI",5,19,12,2011,772
https://postagestamps.gov.in/images/Stamps2011/19-12-2011-1.jpg,GOA LIBERATION - GOLDEN JUBILEE,5,19,12,2011,773
https://postagestamps.gov.in/images/Stamps2011/11-12-2011.jpg,KAVI PRADEEP,5,11,12,2011,774
https://postagestamps.gov.in/images/Stamps2011/06-12-2011.jpg,THE SMILE TRAIN-CLEFT SURGERY,5,6,12,2011,775
https://postagestamps.gov.in/images/Stamps2011/25-11-2011.jpg,GRAND LODGE OF INDIA,5,25,11,2011,776
https://postagestamps.gov.in/images/Stamps2011/14-11-2011-2.jpg,CHILDREN'S DAY,5,14,11,2011,777
https://postagestamps.gov.in/images/Stamps2011/14-11-2011-1.jpg,CHILDREN'S DAY,20,14,11,2011,778
https://postagestamps.gov.in/images/Stamps2011/08-11-2011.jpg,INDIAN COUNCIL OF MEDICAL RESEARCH,5,8,11,2011,779
https://postagestamps.gov.in/images/Stamps2011/12-10-2011.jpg,THE PUNJAB REGIMENT & 1 PARA (SF) (1 PUNJAB),5,12,10,2011,780
https://postagestamps.gov.in/images/Stamps2011/09-10-2011.jpg,CHITRAPUR MATH,5,9,10,2011,781
https://postagestamps.gov.in/images/Stamps2011/30-09-2011.jpg,THE TRAINED NURSES ASSOCIATION OF INDIA,5,30,9,2011,782
https://postagestamps.gov.in/images/Stamps2011/25-09-2011.jpg,JAIMALJI MAHARAJ,5,25,9,2011,783
https://postagestamps.gov.in/images/Stamps2011/08-09-2011.jpg,TRIPURANENI GOPICHAND,5,8,9,2011,784
https://postagestamps.gov.in/images/Stamps2011/07-09-2011-1.jpg,TEJAJI MAHARAJ,5,7,9,2011,785
https://postagestamps.gov.in/images/Stamps2011/07-09-2011-2.jpg,DEV NARAYAN,5,3,9,2011,786
https://postagestamps.gov.in/images/Stamps2011/02-09-2011.jpg,SURENDRA NATH JAUHAR,5,2,9,2011,787
https://postagestamps.gov.in/images/Stamps2011/29-08-2011.jpg,DR. M.S. ANEY,5,29,8,2011,788
1966-2000-2020,PT. K. SANTANAM,5,25,8,2011,789
https://postagestamps.gov.in/images/Stamps2011/05-08-2011_1.jpg,RASHTRAPATI BHAVAN,5,5,8,2011,790
https://postagestamps.gov.in/images/Stamps2011/05-08-2011_2.jpg,RASHTRAPATI BHAVAN,5,5,8,2011,791
https://postagestamps.gov.in/images/Stamps2011/05-08-2011_3.jpg,RASHTRAPATI BHAVAN,5,5,8,2011,792
https://postagestamps.gov.in/images/Stamps2011/05-08-2011_4.jpg,RASHTRAPATI BHAVAN,5,5,8,2011,793
https://postagestamps.gov.in/images/Stamps2011/01-08-2011.jpg,K. M. MATHEW,5,1,8,2011,794
https://postagestamps.gov.in/images/Stamps2011/28-07-2011.jpg,KASU BRAHMANANDA REDDY,5,28,7,2011,795
https://postagestamps.gov.in/images/Stamps2011/21-07-2011.jpg,VITTHAL SAKHARAM PAGE,5,21,7,2011,796
https://postagestamps.gov.in/images/Stamps2011/08-07-2011.jpg,UNITED THEOLOGICAL COLLEGE,5,8,7,2011,797
https://postagestamps.gov.in/images/Stamps2011/06-07-2011.jpg,DR. D.S. KOTHARI,5,6,7,2011,798
https://postagestamps.gov.in/images/Stamps2011/25-05-2011-1.jpg,2ND AFRICA-INDIA FORUM SUMMIT 2011,25,25,5,2011,799
https://postagestamps.gov.in/images/Stamps2011/25-05-2011-2.jpg,2ND AFRICA-INDIA FORUM SUMMIT 2011,5,7,5,2011,800
https://postagestamps.gov.in/images/Stamps2011/07-05-2011-1.jpg,RABINDRANATH TAGORE,5,7,5,2011,801
https://postagestamps.gov.in/images/Stamps2011/07-05-2011-2.jpg,RABINDRANATH TAGORE,5,7,5,2011,802
https://postagestamps.gov.in/images/Stamps2011/30-04-2011.jpg, UMRAO KUNWAR JI 'ARCHANA',5,30,4,2011,803
https://postagestamps.gov.in/images/Stamps2011/20-04-2011.jpg,CHITRALEKHA,5,20,4,2011,804
https://postagestamps.gov.in/images/Stamps2011/23-03-2011.jpg,SUBHADRA JOSHI,5,23,3,2011,805
https://postagestamps.gov.in/images/Stamps2011/01-03-2011.jpg,LA MARTINIERE SCHOOLS,5,1,3,2011,806
https://postagestamps.gov.in/images/Stamps2011/13-02-2011_6.jpg,"	 LEGENDARY HEROINES OF INDIA
DEVIKA RANI",5,13,2,2011,807
https://postagestamps.gov.in/images/Stamps2011/13-02-2011_2.jpg,"LEGENDARY HEROINES OF INDIA
KANAN DEVI",5,13,2,2011,808
https://postagestamps.gov.in/images/Stamps2011/13-02-2011_3.jpg,"LEGENDARY HEROINES OF INDIA
MEENA KUMARI",5,13,2,2011,809
https://postagestamps.gov.in/images/Stamps2011/13-02-2011_1.jpg,"LEGENDARY HEROINES OF INDIA
NUTAN",5,13,2,2011,810
https://postagestamps.gov.in/images/Stamps2011/13-02-2011_5.jpg,"LEGENDARY HEROINES OF INDIA
SAVITHRI",5,13,2,2011,811
https://postagestamps.gov.in/images/Stamps2011/13-02-2011_4.jpg,"LEGENDARY HEROINES OF INDIA
LEELA NAIDU",5,13,2,2011,812
https://postagestamps.gov.in/images/Stamps2011/12-02-2011_2.jpg,100 YEARS OF AIRMAIL,5,12,2,2011,813
https://postagestamps.gov.in/images/Stamps2011/12-02-2011_4.jpg,100 YEARS OF AIRMAIL,5,12,2,2011,814
https://postagestamps.gov.in/images/Stamps2011/12-02-2011_5.jpg,100 YEARS OF AIRMAIL,5,12,2,2011,815
https://postagestamps.gov.in/images/Stamps2011/12-02-2011_3.jpg,100 YEARS OF AIRMAIL,5,12,2,2011,816
https://postagestamps.gov.in/images/Stamps2011/12-02-2011_1.jpg,"SPECIAL KHADI STAMP
MAHATMA GANDHI",100,12,2,2011,817
https://postagestamps.gov.in/images/Stamps2011/11-02-2011.jpg,"
V VENKATASUBBA REDDIAR",5,11,2,2011,818
https://postagestamps.gov.in/images/Stamps2011/08-02-2011.jpg,CENSUS OF INDIA 2011,5,8,2,2011,819
https://postagestamps.gov.in/images/Stamps2011/07-02-2011.jpg,"	V.SUBBIAH",5,7,2,2011,820
https://postagestamps.gov.in/images/Stamps2011/04-02-2011.jpg,CORPS OF SIGNALS,5,4,2,2011,821
https://postagestamps.gov.in/images/Stamps2011/02-02-2011.jpg,MARY WARD-LORETO INSTITUTIONS,5,2,2,2011,822
https://postagestamps.gov.in/images/Stamps2011/01-02-2011.jpg,CH.RANBIR SINGH,5,1,2,2011,823
https://postagestamps.gov.in/images/Stamps2011/27-01-2011.jpg,KRISHNADEVARAYA,5,27,1,2011,824
https://postagestamps.gov.in/images/Stamps2011/15-01-2011.jpg,DOOT,5,15,1,2011,825
https://postagestamps.gov.in/images/Stamps2012/23-12-2012_2.jpg,LIGHT HOUSES OF INDIA ALLEPPEY (ALAPPUZHA) LIGHTHOUSE,5,23,12,2012,826
https://postagestamps.gov.in/images/Stamps2012/23-12-2012_1.jpg,LIGHT HOUSES OF INDIA MAHABALIPURAM (MAMALLAPURAM) LIGHTHOUSE,5,23,12,2012,827
https://postagestamps.gov.in/images/Stamps2012/22-12-2012.jpg,NATIONAL MATHEMATICS DAY,5,22,12,2012,828
https://postagestamps.gov.in/images/Stamps2012/21-12-2012.jpg,SRI SHIVARATHRI SHIVAYOGI,5,21,12,2012,829
https://postagestamps.gov.in/images/Stamps2012/29-11-2012.jpg,"CONSUMER PROTECTION ACT, 1986",5,29,11,2012,830
https://postagestamps.gov.in/images/Stamps2012/20-11-2012.jpg,RAMGOPAL MAHESHWARI,5,20,11,2012,831
https://postagestamps.gov.in/images/Stamps2012/16-11-2012.jpg,THE SCINDE HORSE,5,16,11,2012,832
https://postagestamps.gov.in/images/Stamps2012/14-11-2012.jpg,CHILDREN'S DAY,5,14,11,2012,833
https://postagestamps.gov.in/images/Stamps2012/11-11-2012.jpg,T S NARAYANASWAMI,5,11,11,2012,834
https://postagestamps.gov.in/images/Stamps2012/05-11-2012_1.jpg,INDIA ISRAEL- JOINT ISSUE,5,5,11,2012,835
https://postagestamps.gov.in/images/Stamps2012/05-11-2012_2.jpg,INDIA ISRAEL- JOINT ISSUE,5,5,11,2012,836
https://postagestamps.gov.in/images/Stamps2012/16-10-2012_1.jpg,ENDEMIC SPECIES OF INDIAN BIODIVERSITY HOTSPOTS,25,16,10,2012,837
https://postagestamps.gov.in/images/Stamps2012/16-10-2012_2.jpg,ENDEMIC SPECIES OF INDIAN BIODIVERSITY HOTSPOTS,5,16,10,2012,838
https://postagestamps.gov.in/images/Stamps2012/16-10-2012_3.jpg,ENDEMIC SPECIES OF INDIAN BIODIVERSITY HOTSPOTS,5,16,10,2012,839
https://postagestamps.gov.in/images/Stamps2012/16-10-2012_4.jpg,ENDEMIC SPECIES OF INDIAN BIODIVERSITY HOTSPOTS,5,16,10,2012,840
https://postagestamps.gov.in/images/Stamps2012/12-10-2012.jpg,PHILATELY DAY,20,12,10,2012,841
https://postagestamps.gov.in/images/Stamps2012/08-10-2012.jpg,AIRBORNE WARNING AND CONTROL SYSTEM,5,8,10,2012,842
https://postagestamps.gov.in/images/Stamps2012/01-10-2012.jpg,INDO-TIBETAN BORDER POLICE FORCE,5,1,10,2012,843
https://postagestamps.gov.in/images/Stamps2012/25-09-2012.jpg,MOTILAL NEHRU,5,25,9,2012,844
https://postagestamps.gov.in/images/Stamps2012/29-08-2012.jpg,HUSAIN AHMAD MADANI,5,29,8,2012,845
https://postagestamps.gov.in/images/Stamps2012/04-08-2012.jpg,"ARMED FORCES MEDICAL COLLEGE, PUNE",5,4,8,2012,846
https://postagestamps.gov.in/images/Stamps2012/31-07-2012.jpg,DURGA PRASAD CHAUDHARY,5,31,7,2012,847
https://postagestamps.gov.in/images/Stamps2012/26-07-2012.jpg,"50 YEARS OF CUSTOMS ACT, 1962",5,26,7,2012,848
https://postagestamps.gov.in/images/Stamps2012/25-07-2012_1.jpg,LONDON 2012 OLYMPIC GAMES,20,25,7,2012,849
https://postagestamps.gov.in/images/Stamps2012/25-07-2012_2.jpg,LONDON 2012 OLYMPIC GAMES,5,25,7,2012,850
https://postagestamps.gov.in/images/Stamps2012/25-07-2012_3.jpg,LONDON 2012 OLYMPIC GAMES,5,25,7,2012,851
https://postagestamps.gov.in/images/Stamps2012/25-07-2012_4.jpg,LONDON 2012 OLYMPIC GAMES,20,25,7,2012,852
https://postagestamps.gov.in/images/Stamps2012/20-06-2012_2.jpg,SHEKHAWATI PAINTING,20,20,6,2012,853
https://postagestamps.gov.in/images/Stamps2012/20-06-2012_1.jpg,WARLI PAINTING,5,20,6,2012,854
https://postagestamps.gov.in/images/Stamps2012/27-05-2012_1.jpg,"800TH URS, DARGAH SHARIF, AJMER",20,27,5,2012,855
https://postagestamps.gov.in/images/Stamps2012/27-05-2012_2.jpg,"800TH URS, DARGAH SHARIF, AJMER",5,27,5,2012,856
https://postagestamps.gov.in/images/Stamps2012/17-05-2012.jpg,M B KADADI,5,17,5,2012,857
https://postagestamps.gov.in/images/Stamps2012/16-05-2012.jpg,KARPOOR CHANDRA 'KULISH',5,16,5,2012,858
https://postagestamps.gov.in/images/Stamps2012/18-04-2012.jpg,R VENKATARAMAN,5,18,4,2012,859
https://postagestamps.gov.in/images/Stamps2012/17-04-2012.jpg,"GODIJI TEMPLE, MUMBAI",5,17,4,2012,860
https://postagestamps.gov.in/images/Stamps2012/12-04-2012.jpg,"ISABELLA THOBURN COLLEGE, LUCKNOW",5,12,4,2012,861
https://postagestamps.gov.in/images/Stamps2012/14-03-2012_1.jpg,CIVIL AVIATION CENTENARY,5,14,3,2012,862
https://postagestamps.gov.in/images/Stamps2012/14-03-2012_2.jpg,CIVIL AVIATION CENTENARY,5,14,3,2012,863
https://postagestamps.gov.in/images/Stamps2012/14-03-2012_3.jpg,CIVIL AVIATION CENTENARY,5,14,3,2012,864
https://postagestamps.gov.in/images/Stamps2012/14-03-2012_4.jpg,CIVIL AVIATION CENTENARY,20,14,3,2012,865
https://postagestamps.gov.in/images/Stamps2012/09-03-2012.jpg,SHYAMA CHARAN SHUKLA,5,9,3,2012,866
https://postagestamps.gov.in/images/Stamps2012/01-03-2012.jpg,VASANTDADA PATIl,5,1,3,2012,867
https://postagestamps.gov.in/images/Stamps2012/24-02-2012.jpg,EMPLOYEES' STATE INSURANCE CORPORATION,5,24,2,2012,868
https://postagestamps.gov.in/images/Stamps2012/09-02-2012.jpg,INDIA INTERNATIONAL CENTRE,5,9,2,2012,869
https://postagestamps.gov.in/images/Stamps2012/24-01-2012.jpg,SHYAM NARAYAN SINGH,5,24,1,2012,870
https://postagestamps.gov.in/images/Stamps2012/15-01-2012.jpg,BHAI JAGTA JI,5,15,1,2012,871
https://postagestamps.gov.in/images/Stamps2012/02-01-2012.jpg,PURAN CHANDRA GUPTA,5,2,1,2012,872
https://postagestamps.gov.in/images/Stamps2010/31-12-2010.jpg,LALIT KALA AKADEMI,5,31,12,2010,873
https://postagestamps.gov.in/images/Stamps2010/24-12-2010-1.jpg,NATIONAL COUNCIL OF EDUCATION,5,24,12,2010,874
https://postagestamps.gov.in/images/Stamps2010/24-12-2010-2.jpg,DR. TRIGUNA SEN,5,24,12,2010,875
https://postagestamps.gov.in/images/Stamps2010/23-12-2010.jpg,CENTRAL BANK OF INDIA,5,23,12,2010,876
https://postagestamps.gov.in/images/Stamps2010/23-12-2010-1.jpg,BHAI JEEVAN SINGH,5,23,12,2010,877
https://postagestamps.gov.in/images/Stamps2010/22-12-2010-1.jpg,YASHWANTRAO BALWANTRAO CHAVAN,5,22,12,2010,878
https://postagestamps.gov.in/images/Stamps2010/22-12-2010-2.jpg,BHAUSAHEB HIRAY,5,22,12,2010,879
https://postagestamps.gov.in/images/Stamps2010/21-12-2010-1.jpg,CRAFTS MUSEUM,5,21,12,2010,880
https://postagestamps.gov.in/images/Stamps2010/21-12-2010-2.jpg,CRAFTS MUSEUM,5,21,12,2010,881
https://postagestamps.gov.in/images/Stamps2010/15-12-2010-1.jpg,INDIA-MEXICO: JOINT ISSUE KALBELIA DANCE,5,15,12,2010,882
https://postagestamps.gov.in/images/Stamps2010/15-12-2010-2.jpg,INDIA-MEXICO: JOINT ISSUE JARABE TAPATIO,5,15,12,2010,883
https://postagestamps.gov.in/images/Stamps2010/11-12-2010.jpg,PRAFULLA CHANDRA CHAKI,5,11,12,2010,884
https://postagestamps.gov.in/images/Stamps2010/06-12-2010.jpg,SRI SRI BORDA,5,6,12,2010,885
https://postagestamps.gov.in/images/Stamps2010/03-12-2010-1.jpg,T.N. RAJARATHINAM PILLAI,5,3,12,2010,886
https://postagestamps.gov.in/images/Stamps2010/03-12-2010-2.jpg,Thanjavur Balasaraswathi,5,3,12,2010,887
https://postagestamps.gov.in/images/Stamps2010/03-12-2010-3.jpg,VEENAI DHANAMMAL,5,3,12,2010,888
https://postagestamps.gov.in/images/Stamps2010/01-12-2010.jpg,KAMLAPAT SINGHANIA,5,1,12,2010,889
https://postagestamps.gov.in/images/Stamps2010/28-11-2010.jpg,C. SUBRAMANIAM,5,28,11,2010,890
https://postagestamps.gov.in/images/Stamps2010/16-11-2010.jpg,COMPTROLLER AND AUDITOR GENERAL OF INDIA,5,16,11,2010,891
https://postagestamps.gov.in/images/Stamps2010/15-11-2010.jpg,LAKSHMIPAT SINGHANIA,5,15,11,2010,892
https://postagestamps.gov.in/images/Stamps2010/14-11-2010_1.jpg,CHILDREN'S DAY,5,14,11,2010,893
https://postagestamps.gov.in/images/Stamps2010/14-11-2010_2.jpg,CHILDREN'S DAY,5,14,11,2010,894
https://postagestamps.gov.in/images/Stamps2010/14-11-2010_3.jpg,CHILDREN'S DAY,5,14,11,2010,895
https://postagestamps.gov.in/images/Stamps2010/14-11-2010_4.jpg,CHILDREN'S DAY,5,14,11,2010,896
https://postagestamps.gov.in/images/Stamps2010/10-11-2010.jpg,K.A.P. VISWANATHAM,5,10,11,2010,897
https://postagestamps.gov.in/images/Stamps2010/29-10-2010_kranti.jpg,KRANTI TRIVEDI,5,29,10,2010,898
https://postagestamps.gov.in/images/Stamps2010/27-10-2010_Cathedral.jpg,"CATHEDRAL & JOHN CONNON SCHOOL, MUMBAI",5,27,10,2010,899
https://postagestamps.gov.in/images/Stamps2010/25-10-2010_sant.jpg,SANT SHADARAM SAHIB,5,25,10,2010,900
https://postagestamps.gov.in/images/Stamps2010/22-10-2010_doon.jpg,,5,22,10,2010,901
https://postagestamps.gov.in/images/Stamps2010/09-10-2010.jpg,IMMANUEL SEKARANAR,5,9,10,2010,902
https://postagestamps.gov.in/images/Stamps2010/06-10-2010_Indore.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-INDORE,5,6,10,2010,903
https://postagestamps.gov.in/images/Stamps2010/06-10-2010_Sirmoor.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-SIRMOOR,5,6,10,2010,904
https://postagestamps.gov.in/images/Stamps2010/06-10-2010_Bamra.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-BAMRA,5,6,10,2010,905
https://postagestamps.gov.in/images/Stamps2010/06-10-2010_Cochin.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-COCHIN,5,6,10,2010,906
https://postagestamps.gov.in/images/Stamps2010/03-10-2010_1.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010,907
https://postagestamps.gov.in/images/Stamps2010/03-10-2010_2.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010,908
https://postagestamps.gov.in/images/Stamps2010/03-10-2010_3.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010,909
https://postagestamps.gov.in/images/Stamps2010/03-10-2010_4.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010,910
